idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
855,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 22 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapafio rosca tipo B, com cabeça chata, de 3.5mm de diâmetro e 22mm de comprimento.","Diâmetro: 3.5mm, Comprimento: 22mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://projetteparafusos.com.br/wp-content/uploads/2022/03/tabela-atarraxante-3.5-medidas-6.png | https://http2.mlstatic.com/D_NQ_NP_816805-MLA92934941300_092025-O.webp | https://down-br.img.susercontent.com/file/sg-11134201-7rffs-m3zg7cfcbs5da5
856,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 25 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 3.5mm e comprimento 25mm, cabeça chapéu.","Diâmetro: 3.5mm, Comprimento: 25mm, Tipo de rosca: B, Tipo de cabeça: Chapéu",Não encontrado,Não encontrado,"https://http2.mlstatic.com/D_NQ_NP_746909-MLB47271763729_082021-O.webp | https://cdn.leroymerlin.com.br/products/parafuso_inox_auto_atarraxante_chata_phillips_stein_3,5x25_ca_1571892057_f543_600x600.jpg | https://http2.mlstatic.com/D_NQ_NP_682708-MLU74067653001_012024-O.webp"
858,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 9.5 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 3.5mm e comprimento 9.5mm, cabeça chata.","Diâmetro: 3.5mm, Comprimento: 9.5mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382493833/3-5-x-9-5-1-9usexgzn70.png | https://cdn.awsli.com.br/2500x2500/2565/2565475/produto/340736284/1160970_secundaria_1-uvug3aympa.jpg | https://cdn.awsli.com.br/800x800/2565/2565475/produto/340736284/1160970_principal-npdnjw7s1m.jpg
859,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 13 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 3.9mm e comprimento 13mm, cabeça chapéu.","Diâmetro: 3.9mm, Comprimento: 13mm, Tipo de rosca: B, Tipo de cabeça: Chapéu",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382632473/3-9-x-13-1-70cb2nyc3x.png | https://tumelerosaintgobain.vtexassets.com/arquivos/ids/209283-800-800?v=638672100455400000&width=800&height=800&aspect=true | https://images.tcdn.com.br/img/img_prod/1359496/parafuso_auto_atarraxante_cabeca_chata_fenda_3_9x13_inox_62145_1_e3d4767ebf6d8b3d91e1d51e666021ee.png
860,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 16 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 3.9mm e comprimento 16mm, cabeça chapéu.","Diâmetro: 3.9mm, Comprimento: 16mm, Tipo de rosca: B, Tipo de parafuso: Auto-tapante, Cabeça: Chapéu",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382633312/3-9-x-16-1-je9ncv2r7e.png | https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381427941/3-9-x-16-1zypb8wadr.png | https://http2.mlstatic.com/D_NQ_NP_716078-MLU75026072878_032024-O.webp
861,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 19 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com cabeça chata, de 3.9 mm de diâmetro e 19 mm de comprimento.","Diâmetro: 3.9 mm, Comprimento: 19 mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1359496/parafuso_auto_atarraxante_cabeca_chata_fenda_3_9x19_inox_62147_2_cc5b24d8a044e8902084f033f47672b5.png | https://images.tcdn.com.br/img/img_prod/1359496/parafuso_auto_atarraxante_cabeca_chata_fenda_3_9x19_inox_62147_1_e3d4767ebf6d8b3d91e1d51e666021ee.png | https://http2.mlstatic.com/D_NQ_NP_926746-MLU73664296326_012024-O.webp
862,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 22 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 3.9mm e comprimento 22mm, cabeça chapéu.","Diâmetro: 3.9mm, Comprimento: 22mm, Tipo de rosca: B, Tipo de cabeça: Chapéu",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382633865/3-9-x-22-3-cuhlawfukg.png | https://http2.mlstatic.com/D_NQ_NP_932625-MLU73784820306_012024-O.webp | https://abrafer.agilecdn.com.br/17270_2.jpg?v=295-528133503
863,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 25 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tarafado rosca tipo B, com 3.9mm de diâmetro e 25mm de comprimento, com cabeça chata.","Diâmetro: 3.9mm, Comprimento: 25mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382634137/3-9-x-25-2-hkhjlnsbox.png | https://cdn.ferramentaskennedy.com.br/storage/kennedy/1000/parafuso-auto-atarraxante-chata-zincado-39x25mm-ri-500-pcs17691480379579921.webp | https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/341317861/3-9-x-25-ch-vnqf6w64oy.png
864,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 32 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com cabeça chata, de 3.9 mm de diâmetro e 32 mm de comprimento.","Diâmetro: 3.9 mm, Comprimento: 32 mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://tumelerosaintgobain.vtexassets.com/arquivos/ids/206686/Parafuso-Atarraxante-Cabeca-Chata-39X32MM-30-Unidades-Fixtil-39845.jpg?v=638666088701700000 | https://product-hub-prd.madeiramadeira.com.br/123575154/images/3164127e-3770-4b70-95e0-ff5ef67972acaatphillips39x32steincaixa.jpg | https://http2.mlstatic.com/D_NQ_NP_784398-MLB79695173548_102024-O.webp
865,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 9.5 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 3.9mm e comprimento 9.5mm, cabeça chata.","Diâmetro: 3.9mm, Comprimento: 9.5mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382493833/3-5-x-9-5-1-9usexgzn70.png | https://www.jomarca.com.br/wp-content/uploads/2024/05/d33.jpg | https://images.tcdn.com.br/img/img_prod/1359496/parafuso_auto_atarraxante_cabeca_chata_fenda_3_9x19_inox_62147_1_e3d4767ebf6d8b3d91e1d51e666021ee.png
866,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 13 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 4.2mm e comprimento 13mm, cabeça chapéu.","Diâmetro: 4.2mm, Comprimento: 13mm, Tipo de rosca: B, Tipo de cabeça: Chapéu",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382635306/4-2-x-13-2-8mggnt9vry.png | https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381431403/4-2-x-13-dsl6menbvn.png | https://images.tcdn.com.br/img/img_prod/1359496/parafuso_auto_atarraxante_cabeca_chata_zincado_phillips_4_2x13_47529_2_7cb695d1cecfcab93b3fda599071d6e1.png
867,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 16 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 4.2mm e comprimento 16mm, com cabeça chapéu.","Diâmetro: 4.2mm, Comprimento: 16mm, Tipo de rosca: B, Tipo de parafuso: Auto-tapante, Cabeça: Chapéu",Não encontrado,Não encontrado,
868,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 19 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 4.2mm e comprimento 19mm, cabeça chapéu.","Diâmetro: 4.2mm, Comprimento: 19mm, Tipo de rosca: B, Tipo de cabeça: Chapéu",Não encontrado,Não encontrado,https://img.markferragens.com.br/imagens/7559/1-pa-ch-ph-aa-pb-42x19-ri-zb-e6lfrc3xq6.png | https://www.lojasmixpar.com.br/product_images/w/510/parafuso-auto-atarraxante-inox-zincado-preto-zp-chata-4-2x19__25924_zoom.jpg | https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382636192/4-2-x-19-2-v6dvkf18u0.png
869,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 22 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 4.2mm e comprimento 22mm, cabeça chapada.","Diâmetro: 4.2mm, Comprimento: 22mm, Tipo de rosca: B, Cabeça: Chapada",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382636418/4-2-x-22-2-c62s2nqa0o.png | https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381565167/4-2-x-22-0b6dyi87xd.png | https://images.tcdn.com.br/img/img_prod/1359496/parafuso_auto_atarraxante_cabeca_chata_brocante_phillips_4_2x22_55193_4_59d703dd7e1923060683f98f62b007c0.png
870,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 25 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 4.2mm e comprimento 25mm, cabeça chapéu.","Diâmetro: 4.2mm, Comprimento: 25mm, Tipo de rosca: B, Tipo de cabeça: Chapéu",Não encontrado,Não encontrado,https://cdn.awsli.com.br/800x800/1049/1049859/produto/382636678/4-2-x-25-2-1ns00bs58b.png | https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381565464/4-2-x-25-yk6f2b8ae4.png | https://product-hub-prd.madeiramadeira.com.br/871510822/images/feeb47fb-e159-4830-b59d-113a7674c6145205792308adsgdsgsdgadgads.PNG
871,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 32 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso autoatarrachante com rosca tipo B, diâmetro 4.2 mm e comprimento 32 mm, com cabeça chata.","Diâmetro: 4.2 mm, Comprimento: 32 mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://cdn.luxuryloyalty.com/media/product/list/e8011f9e-7107-45bb-8bc2-a0a1ee1e64b2.jpg | https://static.lojabrafer.com.br/public/brafer/imagens/produtos/parafuso-inox-4-2-x-32-auto-atarraxante-fenda-chata-635fcddf18b81.jpg | https://casadosparafusos.fbitsstatic.net/img/p/parafuso-auto-atarraxante-cabeca-chata-phillips-4-2-x-32-aco-inox-a2-1-peca-belenus-aachph4-2x32zi-107251/281147-1.jpg?w=750&h=750&v=202602061601
872,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 38 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tarafado com rosca tipo B, com diâmetro 4.2mm e comprimento 38mm, com cabeça chapada.","Diâmetro: 4.2mm, Comprimento: 38mm, Tipo de rosca: B, Cabeça: Chapada",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382637362/4-8-x-38-2-7v054tcu4k.png | https://cdn.awsli.com.br/2500x2500/2565/2565475/produto/340736255/1156126_embalagem_1-q3n0wqbbjr.jpg | https://img.markferragens.com.br/imagens/7563/1-pa-ch-ph-aa-pb-42x38-ri-zb-ka2lj0vcfm.png
873,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 9.5 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso autoatarracante de rosca tipo B, com diâmetro 4.2mm e comprimento 9.5mm, com cabeça chata.","Diâmetro: 4.2mm, Comprimento: 9.5mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1359496/parafuso_auto_atarraxante_cabeca_chata_phillips_4_2x9_5_zincado_63565_2_441e4c00d505afc3d3236cc0fabf8315.png | https://http2.mlstatic.com/D_NQ_NP_868559-MLB82864802979_032025-O.webp | https://images.tcdn.com.br/img/img_prod/1359496/parafuso_auto_atarraxante_cabeca_chata_phillips_4_2x9_5_zincado_63565_1_c33136d2dfd9827e78fa4f843e434595.png
874,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 13 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com cabeça chata, na medida 4.8 x 13 mm.","Tipo: Auto-tapante, Rosca: Tipo B, Cabeça: Chata, Diâmetro: 4.8 mm, Comprimento: 13 mm",Não encontrado,Não encontrado,"https://i0.wp.com/projetteparafusos.com.br/wp-content/uploads/2021/10/banner-atarraxante-6.png?resize=1024,1024&ssl=1 | https://www.vpdistribuidorars.com.br/assets/img/produtos/367_parafuso_atarrachante_cabeca_de_panela_philips.jpg | http://dcdn.mitiendanube.com/stores/001/430/012/products/117-0221-b8d4441c2e0f0c4c9a16536032164732-640-0.jpg"
875,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 16 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com cabeça chata, resistência 4.8, comprimento 16mm.","Tipo: Auto-tapante, Rosca: Tipo B, Resistência: 4.8, Comprimento: 16mm, Cabeça: Chata",Não encontrado,Não encontrado,
876,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 19 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tarugado de rosca tipo B, com cabeça chapéu, na medida 4.8 x 19 mm.",Tipo: Auto-tarugado; Rosca: Tipo B; Cabeça: Chapéu; Diâmetro: 4.8 mm; Comprimento: 19 mm,Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381569180/4-8-x-19-x33hhjx6ht.png | https://abrafer.agilecdn.com.br/17204_2.jpg?v=295-524567521 | https://images.tcdn.com.br/img/img_prod/1359496/parafuso_auto_atarraxante_cabeca_chata_brocante_phillips_4_8x19_54521_1_68044775f21631cc711f6e9b6b9f7dc6.png
877,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 22 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com cabeça chata, na medida 4.8 x 22 mm.","Tipo: Auto-tapante, Rosca: Tipo B, Cabeça: Chata, Diâmetro: 4.8 mm, Comprimento: 22 mm",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382641786/4-8-x-22-2-ccyoltyepc.png | https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381569544/4-8-x-22-2tw4tepnnj.png | https://ccp.vtexassets.com/arquivos/ids/320510/parafuso-auto-atarraxante-panela-fenda-4-8-mm-x-22-mm-500-pecas-48941.jpg?v=638441201185870000
878,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 25 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com cabeça chata, tamanho 4.8 x 25mm.","Tipo: Auto-tapante, Rosca: Tipo B, Cabeça: Chata, Diâmetro: 4.8mm, Comprimento: 25mm",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382642241/4-8-x-25-2-5tainb9s41.png | https://down-br.img.susercontent.com/file/sg-11134201-7rfht-m99g1x2t33blc1 | https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381570017/4-8-x-25-rwrehkzhec.png
879,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 32 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com cabeça chata, na medida 4.8 x 32mm.","Tipo: Auto-tapante, Rosca: Tipo B, Cabeça: Chata, Diâmetro: 4.8mm, Comprimento: 32mm",Não encontrado,Não encontrado,
880,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 38 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com cabeça chata, na medida 4.8 x 38mm.",Tipo: Auto-tapante; Rosca: Tipo B; Cabeça: Chata; Diâmetro: 4.8mm; Comprimento: 38mm,Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382643481/4-8-x-38-2-x9tjvp7zau.png | https://product-hub-prd.madeiramadeira.com.br/113785337/images/d331b27d-2df0-4080-9904-8825e47aa567195672e2cf8eb13aa5d75a131.jpeg | https://spro.vtexassets.com/arquivos/ids/301655/parafuso-autoatarraxante-48-x-38mm-10-pecas-worker.jpg?v=638641777035870000
881,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 45 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com cabeça chata, na medida 4.8 x 45 mm.","Tipo: Auto-tapante, Rosca: Tipo B, Cabeça: Chata, Diâmetro: 4.8 mm, Comprimento: 45 mm",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381571509/4-8-x-45-g3mnj06391.png | https://a-static.mlcdn.com.br/470x352/parafuso-auto-atarraxante-chata-fenda-jomarca-48-x-45mm-kit-com-2-centos/comprespcom/70041357/28bc3d0f428a0ada97696ec2eb0154cb.jpeg | https://http2.mlstatic.com/D_NQ_NP_841203-MLU78477662393_082024-O.webp
882,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 50 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com cabeça chata, resistência 4.8 e comprimento 50mm.",Tipo: Auto-tapante; Rosca: Tipo B; Resistência: 4.8; Comprimento: 50mm; Cabeça: Chata,https://projetteparafusos.com.br/parafuso-auto-atarraxante-4-8-x-50/,Não encontrado,
884,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 13 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 5.5mm e comprimento 13mm, cabeça chata.","Diâmetro: 5.5mm, Comprimento: 13mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382645022/5-5-x-13-1-geew5o0v4w.png | https://http2.mlstatic.com/D_NQ_NP_910278-MLB76405900820_052024-O.webp | https://http2.mlstatic.com/D_NQ_NP_789805-MLB76451171912_052024-O.webp
885,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 16 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tarrafado com rosca tipo B, diâmetro 5.5mm e comprimento 16mm, com cabeça chata.","Diâmetro: 5.5mm, Comprimento: 16mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381573666/5-5-x-16-4j543xtmd6.png | https://www.lojasmixpar.com.br/product_images/r/238/parafuso-auto-atarraxante-inox-zincado-preto-zp-chata-5-5x16__09421_zoom.jpg | https://www.lojasmixpar.com.br/product_images/n/768/parafuso-auto-atarraxante-cabeca-chata-zincado-preto-zp__07373_zoom.jpg
886,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 19 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 5.5mm e comprimento 19mm, cabeça chapéu.","Diâmetro: 5.5mm, Comprimento: 19mm, Tipo de rosca: B, Tipo de cabeça: Chapéu",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382645620/design-sem-nome-30-kkrhgcn4ty-d3mjnpsino.png | https://http2.mlstatic.com/D_NQ_NP_660557-MLB74321783942_022024-O-parafuso-auto-atarraxante-chata-phillips-55x19-200-pecas.webp | https://product-hub-prd.madeiramadeira.com.br/517833386/images/53bfb4eb-64ca-4a49-bbe8-af0c7c44817aoautobrocante55x19mm500pcs.jpg
887,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 22 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso autoatarrachante com rosca tipo B, diâmetro 5.5mm e comprimento 22mm, com cabeça chata.","Diâmetro: 5.5mm, Comprimento: 22mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381575210/5-5-x-22-f3436nd51l.png | https://product-hub-prd.madeiramadeira.com.br/103146918/images/f6f83460-8927-480f-9877-b216ee4cbc3f195672e2cf8eb13aa5d75a131.jpeg | https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382646190/5-5-x-25-2-uvmj1iqmv9.png
888,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 25 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 5.5mm e comprimento 25mm, cabeça chapéu.","Diâmetro: 5.5mm, Comprimento: 25mm, Tipo de rosca: B, Tipo de cabeça: Chapéu",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/382646190/5-5-x-25-2-uvmj1iqmv9.png | https://http2.mlstatic.com/D_NQ_NP_708618-MLB76451173248_052024-O.webp | https://i.zst.com.br/thumbs/12/5/35/1949159467.jpg
889,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 32 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 5.5mm e comprimento 32mm, cabeça chapéu.","Diâmetro: 5.5mm, Comprimento: 32mm, Tipo de rosca: B, Tipo de parafuso: Auto-tapante, Cabeça: Chapéu",Não encontrado,Não encontrado,https://imageswscdn.wslojas.com.br/files/28854/parafuso-auto-atarraxante-cchata-55x32mm-phillips-galvanizado-din-7982-rosca-din-7970-100-unidades-13-1.jpg | https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/233913315/3-m7ihbh25f6.png | https://www.compresp.com/image/cache/catalog/imagens_adicionais_70/8561_9-550x550w.jpg
890,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 38 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 5.5mm e comprimento 38mm, cabeça chapéu.","Diâmetro: 5.5mm, Comprimento: 38mm, Tipo de rosca: B, Tipo de cabeça: Chapéu",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1359496/parafuso_auto_atarraxante_cabeca_chata_phillips_5_5x38_zincado_63569_4_9382b2d0a54dae3799d92a3b24fd1b6e.png | https://http2.mlstatic.com/D_NQ_NP_787625-MLB75426254737_032024-O.webp | https://a-static.mlcdn.com.br/470x352/parafuso-auto-atarraxante-inox-chata-philips-jomarca-55-x-38mm/rcdeletrica2/70108080/f5946d5a180398789ed50e7446716f8f.jpeg
894,PARAFUSO AUT-ATAR ROSC TP B 6.3 X 16 C. CH,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tapante rosca tipo B, com diâmetro 6.3mm e comprimento 16mm, cabeça chata.","Diâmetro: 6.3mm, Comprimento: 16mm, Tipo de rosca: B, Cabeça: Chata",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381580586/6-3-x-16-rhlte7zf15.png | https://www.roscparafusos.com.br/assets/img/produto/12/inf.jpg | http://dcdn.mitiendanube.com/stores/001/430/012/products/114-0301-f8e91d8fc3cfd99b4516533509802898-640-0.jpg
1208,PARAFUSO AUT-ATAR ROSC TP B 6.3 X 19 C. CH *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA,"Parafuso auto-tarafado rosca tipo B, com diâmetro 6.3mm e comprimento 19mm, cabeça chapéu.","Diâmetro: 6.3mm, Comprimento: 19mm, Tipo de rosca: B, Tipo de cabeça: Chapéu",Não encontrado,Não encontrado,https://cdn.awsli.com.br/2500x2500/1049/1049859/produto/381581000/6-3-x-19-4cxs3ee499.png | https://www.roscparafusos.com.br/assets/img/produto/12/inf.jpg | https://a-static.mlcdn.com.br/470x352/parafuso-auto-atarraxante-cabeca-chata-6-3-x-19-mm-ciser-ou-belenus/royalmaquinas/11554/00bb0b1f5117bbf5b350e55adec73202.jpeg
